Books,Clothing,Electronics,Home
13965,0,5516,0
8228,2258,1877,5112
3020,1440,4010,0
4333,0,0,2608
0,0,560,3033
2048,3341,0,2252
4315,4468,4452,9930
3668,1533,6668,9843
516,630,453,5117
2494,2229,0,1923
1880,6107,9223,1503
372,8676,916,4101
0,665,0,6085
7106,0,0,0
3114,5250,6089,5911
0,0,3558,2451
4205,3783,10969,2232
4826,6141,0,473
5324,4323,16554,9113
2099,0,0,0
1620,3904,0,2000
2230,3177,0,4460
0,3473,2046,14568
8745,0,0,0
1726,6259,2148,4274
0,5710,0,6062
1416,7547,0,0
3097,905,1866,9592
3903,3080,3174,2155
8569,0,2408,729
2852,0,0,3883
0,4794,5880,0
7503,3725,0,0
610,0,5056,8545
0,4699,3457,0
0,0,3672,6593
3260,4760,4680,2955
4571,5163,4556,0
3362,0,1969,0
1836,0,6312,8232
0,0,4999,9076
3442,0,8544,0
4940,4014,17232,10410
8162,457,0,8331
3984,3495,3339,6669
0,2545,4306,0
10880,2659,694,8559
6389,0,0,0
2882,2582,9983,0
8925,9859,9240,5019
6907,0,0,3610
3850,1933,4067,8127
6611,3795,4781,1854
0,10073,416,0
3575,2774,4479,0
576,4069,0,1923
0,4639,11158,6741
1636,1093,3480,6541
0,0,1987,4890
4004,1386,9341,4693
1317,0,3750,1195
0,0,3887,2951
10683,6711,0,3572
0,8671,2551,6919
10269,3719,609,5779
1422,0,0,8585
1213,0,5054,9431
5889,1667,7293,3235
9042,1850,2189,3175
2572,2647,0,3561
3568,0,10147,4254
739,4494,6725,2419
0,0,2573,2944
6337,0,6352,0
0,0,8278,1652
4957,0,1561,0
2456,0,0,3876
5903,3804,6629,0
0,422,1455,1323
14656,0,10454,3653
0,1649,0,0
0,2158,0,2041
1007,3864,0,0
5232,0,3872,1953
9795,0,0,4616
4365,5007,0,3234
0,10827,3869,1370
2461,0,0,1184
2393,4024,9978,0
1926,2429,0,10648
9279,15365,0,4943
7381,6020,3869,0
6869,1323,8021,0
5289,0,916,3530
14528,1767,5670,4460
0,764,874,1244
795,2083,1049,4179
11266,6443,6353,0
4936,3181,0,4180
0,4684,2810,3796
1688,4869,0,7294
4586,11020,0,3776
8763,0,4005,0
9074,0,0,11194
3851,0,5034,4541
5446,0,7514,6231
5905,0,0,0
8518,5274,0,0
0,1288,4491,863
3720,0,1872,0
0,7888,4602,10525
1820,3127,10499,1877
5257,610,0,8012
6235,0,6333,0
6505,4923,8642,1419
0,3935,0,9568
8628,0,0,12238
3095,0,659,4303
3240,7009,1267,0
1035,2721,4163,0
3644,13009,0,1073
0,3910,4748,0
8701,1032,3212,2708
4468,0,3943,4920
0,4017,1134,5866
0,833,2347,0
0,5647,0,4819
0,1623,5120,0
5697,0,1151,0
0,5379,0,847
929,4098,3988,5408
6238,2473,0,2606
10166,1063,0,0
4681,6767,533,400
0,5910,0,3555
3068,3524,2746,4573
2778,0,138,944
2911,5037,1705,8926
332,1823,3706,0
5215,721,0,0
1704,0,1331,0
7469,1897,4929,4921
0,630,4633,3002
15527,6063,0,9584
5659,0,4801,4266
3459,2948,3512,8700
8179,0,4774,1964
1784,7281,1070,4802
7805,3210,4554,0
1103,0,6480,8758
0,3549,1210,0
5442,0,8071,4684
6317,0,2468,2856
806,3490,10284,9190
0,1567,3634,12995
6193,0,2780,4814
0,10160,0,6451
7423,4681,0,1075
1908,4433,6408,5547
5354,2912,4818,1627
4720,2043,2422,1965
3224,5508,4813,0
4437,2876,5351,4603
3888,2160,3472,1533
9396,0,3060,2452
1573,0,10287,4686
4505,4353,4423,3521
0,2679,6561,2167
0,2983,3784,0
1853,5895,0,4746
0,0,2381,11676
0,3297,7683,10214
3717,3825,0,3377
10021,7388,2048,4733
7070,5112,3173,7322
5110,0,12214,6957
0,0,5621,8232
761,2312,4191,0
6949,14446,0,6835
0,13211,5789,1826
0,3279,0,0
14824,4065,2455,0
3842,4323,4465,7122
3528,8513,876,0
2534,5013,0,2755
8977,0,0,4804
0,3196,1666,6664
3534,4714,12563,2411
0,1266,8352,0
652,7342,1476,2154
0,2340,0,0
0,8125,12457,3664
2114,3642,3218,3707
1434,0,1530,4438
6121,0,4094,4471
0,0,1629,4159
0,3795,0,0
6841,3822,4152,5090
3493,4885,5043,507
0,0,8807,2962
6242,2872,2211,1392
10680,3632,4771,765
10388,8587,5863,0
0,4720,3321,0
991,0,0,4185
0,3761,0,9111
4520,6458,6441,2470
4234,7143,0,6571
4896,0,0,4734
6328,3173,4495,0
10921,5284,0,3066
0,642,0,2990
6717,2837,2528,3813
7115,0,2941,4520
2989,6692,7732,4292
0,0,3062,2668
1878,3060,1175,9179
620,0,864,3735
3044,8006,6142,0
4157,1482,0,0
0,9551,1238,4906
3846,4490,9301,10078
5322,0,2210,2445
2102,4251,1129,6439
7269,0,4283,3051
3971,1647,0,3468
7101,5340,3628,5729
4451,5892,2610,7044
3582,1525,620,0
1134,4028,0,0
0,0,1317,0
950,1482,4516,136
0,1046,11414,5020
3584,0,0,0
0,4950,4419,3235
9503,0,3713,1755
3984,2027,2490,3049
1969,3943,0,0
4894,15176,3343,2884
9910,0,6302,3743
3370,8006,0,6105
0,1600,13594,2905
0,0,0,2557
0,7039,5583,1062
6448,1353,5222,5524
4600,0,0,0
4701,3799,8059,0
3291,2721,4583,0
6232,6055,11613,7292
3588,4328,559,0
4881,4941,2705,7590
5861,4225,5623,0
7386,4271,1523,4823
0,0,6475,0
652,0,3251,0
0,4858,0,5770
922,820,1575,10426
1253,8825,4382,1766
0,0,4267,3720
1682,7998,5522,2298
5097,6587,2322,880
10000,0,5269,3851
6463,0,9199,1436
4262,0,3737,3327
0,1060,0,0
9447,0,2592,2018
0,2577,0,8458
4176,0,697,4597
11094,1506,9051,1433
2352,2539,4037,4414
3842,2835,717,2107
15011,529,2871,16112
4874,1478,0,1734
5069,6449,0,0
1990,4727,0,4884
0,0,4326,4586
1007,2127,7036,7821
0,0,2767,6467
6197,0,5803,0
6601,0,3118,5933
0,0,449,3094
2197,2104,0,4388
5059,5490,1509,3829
0,0,9075,0
5531,7017,4114,0
0,0,0,2629
4115,0,1983,3519
3077,0,5598,805
1469,4837,7406,4403
4945,0,4319,901
9202,0,8847,0
0,0,8219,0
2886,5778,0,8679
0,1171,833,719
6418,0,0,2622
5143,4287,15141,0
2920,0,0,0
4693,0,0,5799
1768,5126,0,3135
4624,6620,937,8954
6416,2164,3418,3362
13169,4515,5394,1746
5547,2728,0,0
0,7290,3922,3773
10783,10861,4488,0
0,14067,5721,602
1319,0,8389,6921
7202,0,0,3169
0,7494,4125,0
5374,5328,0,0
891,1731,9159,0
2417,858,0,0
0,0,5733,5253
3976,0,2178,1302
0,6722,1897,4258
5165,6480,0,3451
1945,0,0,0
6615,4450,8509,15306
0,6693,5249,7013
0,3074,0,4218
18199,6400,303,0
3430,5176,1795,7523
0,4395,8772,7031
6328,0,0,411
0,0,10846,3232
4131,14827,4667,2987
0,4026,1457,0
0,3964,236,6680
6953,4069,5403,3730
3599,16226,3586,0
0,8373,9577,7048
4191,1237,4901,8577
14952,7215,5528,0
10870,1960,3163,2230
0,857,4944,10051
593,0,4057,2137
0,7866,0,3889
0,3108,0,0
0,4054,3302,3005
3650,6105,5136,3807
2061,0,0,3251
0,4992,0,0
9373,5155,4878,0
2353,1089,424,1894
7779,4548,4721,0
0,5030,3269,2988
13687,2177,0,0
5677,11842,9828,0
0,5219,0,3105
2022,0,809,0
0,292,4207,6082
3615,0,8606,560
11534,4547,4426,5781
0,4782,1414,0
3878,0,9948,2111
2518,5119,1237,6779
4409,0,11105,4225
8093,0,3422,3503
4805,2668,1437,0
6958,4070,0,0
0,4618,0,0
3511,11242,7110,0
6460,5287,2207,6426
0,7019,6963,5608
0,4597,0,5280
7854,0,2437,0
4471,0,6198,294
3930,1112,627,6441
5015,0,0,0
8346,386,0,7220
4261,1384,642,1635
20669,5929,0,0
4380,2326,4544,404
5056,4342,4168,0
0,4981,9371,7835
1531,2609,0,0
428,1344,4401,0
7259,0,10799,0
400,5094,2106,1489
2920,4284,1528,3505
9586,7266,4274,4117
3872,0,0,4745
0,3094,2234,0
8675,20616,538,9520
1318,1641,537,414
0,0,1958,2057
0,2119,5200,3979
3054,4177,4907,7001
0,8487,0,6339
5410,1511,8988,0
3733,0,4417,5050
5373,0,4294,0
3163,9664,13472,2575
2673,9914,289,0
726,0,5674,7392
0,7081,0,0
2234,0,1945,0
4295,6832,0,4868
0,7182,0,0
0,3642,0,0
3172,0,10953,0
4594,0,0,5088
0,0,424,4035
2591,9679,4249,5544
12894,0,8684,0
9459,0,0,3983
4229,5937,2861,0
5864,2933,0,0
4089,6523,0,7491
2018,0,5677,4875
8925,0,6462,2930
0,0,937,0
1974,4945,0,2301
9199,0,6979,0
7634,8857,1079,1850
3715,2828,5105,0
2022,7591,9939,1685
6892,637,0,10167
2852,7403,6768,4262
4319,4114,3699,6377
389,5204,0,6249
17972,4886,6595,0
3179,0,16048,0
4116,0,1919,3491
8802,917,0,0
1193,4581,5012,695
0,0,0,13216
616,7343,0,1425
0,0,4949,1083
1484,7085,2590,7163
953,5297,2096,0
0,14875,0,591
2650,3012,2490,6502
0,7471,0,4171
2326,8787,0,6719
4574,4286,0,5978
1304,7014,1904,9952
2585,0,1014,2753
7076,7975,4372,2548
0,4189,5776,2059
0,4128,0,1665
0,1033,1530,3611
0,0,5180,0
1078,3392,6944,4558
8727,4401,11666,8335
3988,10647,0,2466
6045,0,0,3143
1181,3137,8267,6552
0,13341,2801,0
12692,0,4628,3385
1057,5470,4282,4314
0,1598,0,3331
5132,4365,11871,1164
8961,0,3312,0
4228,0,11447,6279
2715,0,0,0
0,1162,0,0
2990,0,0,532
7064,1822,4770,0
2363,8778,1941,7261
0,0,0,6078
5299,3510,5752,4326
5033,467,1988,3013
0,0,0,11618
3796,0,0,0
0,9177,0,0
7109,6982,0,0
3631,1724,9129,4274
8118,0,3349,3442
0,15924,8784,4149
0,0,4745,3030
6080,6279,0,6221
0,14512,0,0
7554,4890,8184,0
2588,0,1339,11783
6308,8234,3928,8061
0,0,894,0
8890,3733,0,0
0,1446,21969,1349
4759,788,0,10476
5855,0,4542,0
3567,7011,6936,4783
2433,331,0,3778
0,0,3340,0
2278,657,3121,0
4500,4702,1225,8130
8443,0,2336,2417
0,0,5077,0
11391,0,8095,0
10664,4302,6471,1076
2162,0,5061,0
3218,966,3092,7726
0,9331,7824,5012
0,0,4370,1913
0,0,0,4052
0,6705,12971,7062
1139,2582,2621,6460
3587,5942,6299,0
1261,299,5054,2121
3118,4651,2563,4680
0,0,1886,468
1637,5985,7255,1385
19776,8626,9190,0
3040,0,0,5060
9461,0,2894,1678
1438,0,3479,622
7109,1012,1131,0
644,3836,3929,5651
3702,0,0,0
8459,2818,620,6641
0,6792,4307,3888
455,3577,6711,0
0,2689,807,5943
3651,0,6141,488
1490,7536,0,4800
0,1772,3452,9121
9822,2665,2563,1887
4478,18446,0,6402
9265,7654,5844,4568
2062,4046,410,0
1328,0,418,0
0,2276,5280,7741
4712,0,7171,9086
0,0,8521,0
5062,0,4639,0
2021,0,0,0
0,8666,0,1601
0,5293,5519,13786
1313,4702,8673,1169
0,0,397,893
5125,4780,9502,0
8765,3195,5584,1293
4406,530,4853,5128
0,1790,441,4411
6324,9386,0,6973
2474,3506,2039,6217
2348,2383,1402,15836
6754,4893,1685,3129
0,0,8501,0
7313,0,2733,0
5224,12866,7512,0
0,370,3240,9830
5235,3667,3792,16408
9525,1434,7589,4791
3617,3214,1859,2945
916,7464,0,4181
0,0,0,5738
3123,5474,0,1956
3561,6105,5082,8094
5730,4423,8940,5239
2369,17554,0,5614
0,9218,5158,11457
1855,9780,551,5959
0,0,7610,8707
319,0,0,7798
0,4471,10186,0
0,7718,0,5105
5073,0,3934,3796
4835,10402,8331,3897
3703,0,1921,886
1471,0,10240,948
0,11888,6580,0
0,3029,6250,9795
922,5900,0,5926
0,0,4281,8521
0,0,13667,2068
0,4894,0,1843
0,9443,0,804
7017,2437,5251,4351
5214,7527,3165,0
5199,0,3066,5942
5461,716,0,8823
7803,1810,822,4447
3868,1111,4320,7618
0,4719,0,0
0,4328,0,4608
387,0,3486,3606
11882,3428,0,13448
0,5601,6709,0
13785,11523,1748,0
5730,4356,6912,5080
9266,0,1109,0
1612,3558,0,3178
5566,4926,6865,697
0,0,1961,2558
8883,1123,2984,0
5113,3263,11443,0
4939,2462,8429,3584
7730,0,365,3984
0,3850,1232,0
7237,7555,18680,3764
0,5117,2678,0
4843,4864,8763,650
4300,2349,1725,0
0,4120,1522,6781
0,6964,1239,4577
2224,0,3074,0
8971,0,0,2773
591,2183,4025,0
1006,1562,6912,3793
0,3966,2144,392
0,0,3625,2101
4352,6365,308,10113
622,0,4192,2790
912,0,7900,1541
5032,0,0,7527
3978,0,10658,2577
285,7892,4873,6043
1541,6021,2605,0
5196,3230,7926,4915
3792,1972,0,2589
2552,0,0,0
10976,3145,0,911
1686,4484,4299,3828
3592,11498,7816,5090
4826,2389,8437,858
12405,11365,660,6814
0,9688,3720,2587
12777,6822,0,1768
5902,0,3689,5581
5914,3485,4473,0
3981,0,0,9702
0,7743,4213,3638
0,0,2158,5806
0,10491,0,0
0,3123,5106,0
9083,0,322,0
3017,5173,5311,5065
5757,0,2838,9967
8812,5333,2673,4487
6745,4550,2816,2619
5155,2188,4137,0
0,3538,0,438
11716,3961,4384,0
3203,0,6152,1183
3588,3848,8678,7631
0,0,7638,1990
1609,0,5885,8664
1736,0,0,4126
0,5296,5726,8240
2990,2649,6540,2594
3962,4557,293,5120
4658,3369,0,8127
1388,6385,4708,4359
2236,3558,4046,3309
4403,0,1851,0
2766,7467,0,603
1951,0,0,2085
0,0,608,9153
14824,1394,1835,5258
518,0,0,6003
636,0,4042,2444
0,2569,5100,5409
6048,518,6741,0
5047,0,0,7767
0,1323,648,4205
7434,0,8610,0
0,6147,701,2918
2312,11006,0,4954
1170,0,0,4436
0,9730,0,4321
2286,7167,4393,9109
4400,9836,7151,6576
12957,4753,0,12012
0,6216,0,2802
9751,10226,0,2677
4902,4540,0,6910
1470,10387,735,3958
5225,4797,8510,0
3819,5145,0,1467
4383,11096,2147,3171
0,5139,4054,3063
13595,1609,5970,0
7063,4352,0,4410
10710,0,0,4903
4971,0,398,8034
550,3530,790,5605
0,5016,7581,2105
0,6104,5136,4486
7599,0,4762,1849
2653,0,2238,3622
2000,1867,2172,3042
0,2834,4458,1481
3419,8507,8954,8356
4530,2802,5308,3316
9794,0,6163,6677
8059,5538,0,3698
4583,2913,2636,1401
4099,2336,3092,4098
9303,3641,6906,3371
2511,2690,1016,5119
2192,4420,8542,8793
12365,0,1961,7228
4264,2336,0,0
2537,0,5615,2940
1533,0,3978,3380
2914,0,0,6490
0,0,8032,0
7434,2759,4825,2188
5176,0,0,6019
3411,6275,11423,4963
4402,8121,12230,4989
0,0,4053,0
545,2583,0,4380
0,5975,7445,1927
3485,1760,0,0
0,9882,5950,1512
4087,3092,3756,0
4616,7348,0,16216
0,1542,238,3643
0,4631,5462,2343
7970,4771,10271,697
0,0,500,0
2956,2722,0,0
1443,0,0,2056
0,12386,7283,3049
3674,0,245,4550
0,0,5483,3048
3931,0,1742,1802
3147,1082,12288,7452
2517,0,0,0
4918,7456,0,6370
9647,5645,1531,757
0,4518,7809,0
0,4883,0,4903
2378,4814,10618,0
0,7622,6724,1193
0,1810,15115,7266
4911,2337,0,4676
5911,414,13766,8614
0,0,0,2087
0,5863,6701,0
0,2365,8416,7181
0,7266,1555,1928
11076,2856,4506,0
803,0,4065,9132
1438,3959,0,0
2348,12824,3690,4673
0,0,2359,2697
4622,5872,1035,0
10212,0,0,2854
0,4842,1446,0
5292,6352,0,1788
